forecast_prob_etas_forced,forecast_prob_etas_mle,forecast_prob_poisson,horizon,is_background,is_post_mainshock,mainshock_definition,most_recent_mainshock_mag,most_recent_mainshock_time,n_events_preceding_1d,n_events_preceding_30d,n_events_preceding_7d,n_events_preceding_90d,n_mainshocks_preceding_90d,n_observed_in_horizon,n_train_events,observed_binary,origin_time,threshold,time_since_mainshock_days,window_label
0.319739,,0.560064,30d,False,True,5.0,5.11,1979-07-13T23:20:08.800000+00:00,0,4,1,7,4,0,105,0,1979-08-12T23:20:08.800000+00:00,5.0,30.0,8-30d
0.311532,,0.671686,30d,False,True,5.0,5.28,1994-05-05T10:43:02.460000+00:00,0,9,5,16,6,1,550,1,1994-06-04T10:43:02.460000+00:00,5.0,30.0,8-30d
0.304754,,0.670946,30d,False,True,5.0,5.025,1993-09-20T07:40:54.980000+00:00,0,1,0,6,3,0,527,0,1993-10-20T07:40:54.980000+00:00,5.0,30.0,8-30d
0.267994,,0.639499,30d,False,True,5.0,5.025,2013-12-04T13:05:19.880000+00:00,0,6,2,15,4,3,1320,1,2014-01-03T13:05:19.880000+00:00,5.0,30.0,8-30d
0.268864,,0.636591,30d,False,True,5.0,5.11,2013-08-07T23:59:23.070000+00:00,0,4,0,11,2,4,1298,1,2013-09-06T23:59:23.070000+00:00,5.0,30.0,8-30d
0.325202,,0.54799,30d,False,True,5.0,5.365,1979-02-18T06:16:10.700000+00:00,0,4,0,10,5,1,93,1,1979-03-20T06:16:10.700000+00:00,5.0,30.0,8-30d
0.256654,,0.639617,30d,False,True,5.0,5.5,2019-07-19T09:22:15.514000+00:00,1,7,1,14,3,2,1644,1,2019-08-18T09:22:15.514000+00:00,5.0,30.0,8-30d
0.275719,,0.630442,30d,False,True,5.0,5.2,2005-02-15T13:05:49.840000+00:00,0,10,2,18,2,1,935,1,2005-03-17T13:05:49.840000+00:00,5.0,30.0,8-30d
0.261141,,0.641722,30d,False,True,5.0,5.11,2020-06-24T19:44:43.473000+00:00,1,13,2,26,7,1,1699,1,2020-07-24T19:44:43.473000+00:00,5.0,30.0,8-30d
0.304752,,0.674645,30d,False,True,5.0,5.025,1994-11-25T21:02:08.280000+00:00,0,1,0,8,4,1,564,1,1994-12-25T21:02:08.280000+00:00,5.0,30.0,8-30d
0.284276,,0.647313,30d,False,True,5.0,5.11,2000-12-05T09:53:51.180000+00:00,0,3,0,8,4,0,786,0,2001-01-04T09:53:51.180000+00:00,5.0,30.0,8-30d
0.336813,,0.522126,30d,False,True,5.0,5.535,1976-06-23T15:38:39.400000+00:00,0,2,0,3,2,0,45,0,1976-07-23T15:38:39.400000+00:00,5.0,30.0,8-30d
0.30623,,0.671635,30d,False,True,5.0,5.025,1993-07-14T04:49:36.560000+00:00,0,3,0,7,3,1,523,1,1993-08-13T04:49:36.560000+00:00,5.0,30.0,8-30d
0.261293,,0.640312,30d,False,True,5.0,6.8,2016-08-24T10:34:54.580000+00:00,1,4,2,16,6,1,1487,1,2016-09-23T10:34:54.580000+00:00,5.0,30.0,8-30d
0.340213,,0.544726,30d,False,True,5.0,5.28,1978-02-22T09:07:30.200000+00:00,0,3,1,7,6,2,67,1,1978-03-24T09:07:30.200000+00:00,5.0,30.0,8-30d
0.32052,,0.660106,30d,False,True,5.0,5.28,1990-02-26T06:20:13.460000+00:00,0,1,0,11,7,0,388,0,1990-03-28T06:20:13.460000+00:00,5.0,30.0,8-30d
0.318935,,0.64259,30d,False,True,5.0,7.3,1988-08-06T00:36:24.650000+00:00,2,9,2,15,7,1,331,1,1988-09-05T00:36:24.650000+00:00,5.0,30.0,8-30d
0.314674,,0.672135,30d,False,True,5.0,5.025,1991-08-04T12:38:24.500000+00:00,1,4,1,13,7,3,440,1,1991-09-03T12:38:24.500000+00:00,5.0,30.0,8-30d
0.290914,,0.66059,30d,False,True,5.0,5.11,1998-07-27T19:03:18.750000+00:00,0,5,0,12,3,1,715,1,1998-08-26T19:03:18.750000+00:00,5.0,30.0,8-30d
0.316499,,0.653554,30d,False,True,5.0,5.3,1989-12-02T19:44:26.770000+00:00,0,8,3,10,4,4,380,1,1990-01-01T19:44:26.770000+00:00,5.0,30.0,8-30d
0.303879,,0.669522,30d,False,True,5.0,5.195,1993-12-12T23:34:18.050000+00:00,0,5,0,7,2,1,534,1,1994-01-11T23:34:18.050000+00:00,5.0,30.0,8-30d
0.280881,,0.637696,30d,False,True,5.0,5.195,2003-11-08T05:58:56.550000+00:00,0,8,3,12,3,0,875,0,2003-12-08T05:58:56.550000+00:00,5.0,30.0,8-30d
0.267635,,0.627315,30d,False,True,5.0,5.025,2011-09-22T14:17:34.580000+00:00,1,5,3,15,4,3,1201,1,2011-10-22T14:17:34.580000+00:00,5.0,30.0,8-30d
0.25815,,0.638616,30d,False,True,5.0,5.195,2018-08-16T11:55:19.410000+00:00,0,6,2,14,2,0,1594,0,2018-09-15T11:55:19.410000+00:00,5.0,30.0,8-30d
0.314852,,0.674075,30d,False,True,5.0,5.025,1991-08-22T03:53:41.150000+00:00,0,4,1,15,9,1,442,1,1991-09-21T03:53:41.150000+00:00,5.0,30.0,8-30d
0.229241,,0.191897,30d,False,True,5.0,6.045000000000001,1973-05-31T23:39:56.700000+00:00,0,1,0,2,1,3,3,1,1973-06-30T23:39:56.700000+00:00,5.0,30.0,8-30d
0.260943,,0.638678,30d,False,True,5.0,5.025,2015-09-17T18:34:17.230000+00:00,1,10,1,20,2,1,1438,1,2015-10-17T18:34:17.230000+00:00,5.0,30.0,8-30d
0.256769,,0.645877,30d,False,True,5.0,5.5,2021-10-07T18:28:03.669000+00:00,1,5,2,16,5,1,1800,1,2021-11-06T18:28:03.669000+00:00,5.0,30.0,8-30d
0.336332,,0.501336,30d,False,True,5.0,5.28,1977-11-13T21:02:29.300000+00:00,0,2,0,3,2,3,58,1,1977-12-13T21:02:29.300000+00:00,5.0,30.0,8-30d
0.285266,,0.648815,30d,False,True,5.0,5.2,2000-07-02T04:27:56.990000+00:00,0,3,0,8,1,0,778,0,2000-08-01T04:27:56.990000+00:00,5.0,30.0,8-30d
0.273193,,0.638822,30d,False,True,5.0,5.025,2012-12-14T02:17:30.990000+00:00,0,10,1,34,15,1,1275,1,2013-01-13T02:17:30.990000+00:00,5.0,30.0,8-30d
0.323859,,0.668884,30d,False,True,5.0,7.0,1991-01-05T14:57:11.590000+00:00,0,10,5,17,10,0,420,0,1991-02-04T14:57:11.590000+00:00,5.0,30.0,8-30d
0.32135,,0.632787,30d,False,True,5.0,5.62,1986-07-23T05:18:33.980000+00:00,0,4,2,4,2,1,267,1,1986-08-22T05:18:33.980000+00:00,5.0,30.0,8-30d
0.259813,,0.645644,30d,False,True,5.0,5.11,2021-10-19T00:44:09.237000+00:00,0,6,0,16,3,1,1803,1,2021-11-18T00:44:09.237000+00:00,5.0,30.0,8-30d
0.322862,,0.555404,30d,False,True,5.0,5.025,1979-05-31T19:40:28.700000+00:00,0,1,0,6,4,1,101,1,1979-06-30T19:40:28.700000+00:00,5.0,30.0,8-30d
0.313166,,0.674625,30d,False,True,5.0,5.025,1992-09-15T17:07:29.280000+00:00,0,4,0,9,2,1,489,1,1992-10-15T17:07:29.280000+00:00,5.0,30.0,8-30d
0.319844,,0.614103,30d,False,True,5.0,5.365,1983-09-22T23:51:55.850000+00:00,0,4,2,9,8,0,203,0,1983-10-22T23:51:55.850000+00:00,5.0,30.0,8-30d
0.25906,,0.639364,30d,False,True,5.0,5.195,2017-11-20T08:48:02.250000+00:00,0,6,1,12,3,2,1556,1,2017-12-20T08:48:02.250000+00:00,5.0,30.0,8-30d
0.296501,,0.663893,30d,False,True,5.0,5.025,1997-02-18T21:13:47.650000+00:00,0,4,0,9,2,2,668,1,1997-03-20T21:13:47.650000+00:00,5.0,30.0,8-30d
0.316887,,0.599229,30d,False,True,5.0,5.45,1983-02-02T20:44:05.500000+00:00,0,1,0,9,7,0,189,0,1983-03-04T20:44:05.500000+00:00,5.0,30.0,8-30d
0.293932,,0.665026,30d,False,True,5.0,5.195,1997-04-15T00:13:16.370000+00:00,0,3,1,10,5,0,673,0,1997-05-15T00:13:16.370000+00:00,5.0,30.0,8-30d
0.261296,,0.639073,30d,False,True,5.0,5.11,2015-10-29T22:15:56.450000+00:00,0,6,2,22,4,0,1446,0,2015-11-28T22:15:56.450000+00:00,5.0,30.0,8-30d
0.259081,,0.645139,30d,False,True,5.0,5.195,2021-08-17T15:32:24.925000+00:00,1,5,3,21,5,2,1792,1,2021-09-16T15:32:24.925000+00:00,5.0,30.0,8-30d
0.333136,,0.544989,30d,False,True,5.0,5.45,1975-12-13T22:35:44.200000+00:00,0,1,0,3,2,0,41,0,1976-01-12T22:35:44.200000+00:00,5.0,30.0,8-30d
0.287192,,0.651502,30d,False,True,5.0,5.45,2000-01-25T16:43:22.950000+00:00,0,4,0,12,2,2,763,1,2000-02-24T16:43:22.950000+00:00,5.0,30.0,8-30d
0.230483,,0.496874,30d,False,True,5.0,5.45,1973-07-04T21:04:46.300000+00:00,0,3,0,6,4,1,7,1,1973-08-03T21:04:46.300000+00:00,5.0,30.0,8-30d
0.265855,,0.626991,30d,False,True,5.0,5.025,2009-08-05T02:58:45.490000+00:00,1,5,2,8,5,2,1120,1,2009-09-04T02:58:45.490000+00:00,5.0,30.0,8-30d
0.316095,,0.652064,30d,False,True,5.0,5.8,1989-06-12T00:04:09.760000+00:00,0,5,1,13,7,2,366,1,1989-07-12T00:04:09.760000+00:00,5.0,30.0,8-30d
0.323048,,0.559426,30d,False,True,5.0,5.11,1974-12-07T13:54:58+00:00,0,1,0,4,4,1,28,1,1975-01-06T13:54:58+00:00,5.0,30.0,8-30d
0.284777,,0.64741,30d,False,True,5.0,5.195,2001-02-27T01:46:05.310000+00:00,0,3,0,7,3,2,791,1,2001-03-29T01:46:05.310000+00:00,5.0,30.0,8-30d
0.272981,,0.628615,30d,False,True,5.0,5.195,2005-06-14T11:37:19.420000+00:00,0,4,1,9,1,2,948,1,2005-07-14T11:37:19.420000+00:00,5.0,30.0,8-30d
0.261057,,0.643369,30d,False,True,5.0,5.195,2020-08-31T21:09:33.636000+00:00,0,6,0,26,7,1,1714,1,2020-09-30T21:09:33.636000+00:00,5.0,30.0,8-30d
0.343209,,0.56592,30d,False,True,5.0,5.365,1975-06-28T21:32:02.200000+00:00,0,4,0,5,4,0,37,0,1975-07-28T21:32:02.200000+00:00,5.0,30.0,8-30d
0.316887,,0.600664,30d,False,True,5.0,5.195,1983-01-19T12:09:29.880000+00:00,0,4,0,11,8,0,189,0,1983-02-18T12:09:29.880000+00:00,5.0,30.0,8-30d
0.258631,,0.638887,30d,False,True,5.0,5.025,2019-01-27T23:45:56.850000+00:00,1,8,1,16,4,1,1616,1,2019-02-26T23:45:56.850000+00:00,5.0,30.0,8-30d
0.283518,,0.647018,30d,False,True,5.0,5.025,2001-03-10T00:20:17.350000+00:00,1,5,3,11,3,2,792,1,2001-04-09T00:20:17.350000+00:00,5.0,30.0,8-30d
0.313652,,0.544349,30d,False,True,5.0,5.11,1980-03-28T16:15:02.800000+00:00,0,2,0,4,2,1,116,1,1980-04-27T16:15:02.800000+00:00,5.0,30.0,8-30d
0.316601,,0.670097,30d,False,True,5.0,5.11,1991-07-19T07:05:29.570000+00:00,0,6,0,13,6,3,438,1,1991-08-18T07:05:29.570000+00:00,5.0,30.0,8-30d
0.27291,,0.63891,30d,False,True,5.0,5.8,2013-01-09T01:41:53.260000+00:00,0,2,0,32,16,1,1276,1,2013-02-08T01:41:53.260000+00:00,5.0,30.0,8-30d
0.260188,,0.639608,30d,False,True,5.0,5.6,2018-01-07T06:47:15.780000+00:00,0,8,1,16,4,0,1565,0,2018-02-06T06:47:15.780000+00:00,5.0,30.0,8-30d
0.267245,,0.624825,30d,False,True,5.0,5.3,2008-12-20T23:22:48.380000+00:00,0,7,0,18,5,0,1099,0,2009-01-19T23:22:48.380000+00:00,5.0,30.0,8-30d
0.269032,,0.630897,30d,False,True,5.0,5.025,2007-01-24T11:03:31.440000+00:00,0,3,1,7,2,0,1012,0,2007-02-23T11:03:31.440000+00:00,5.0,30.0,8-30d
0.290483,,0.66179,30d,False,True,5.0,5.4,1998-10-16T00:05:34.270000+00:00,1,3,2,9,5,1,720,1,1998-11-15T00:05:34.270000+00:00,5.0,30.0,8-30d
0.258837,,0.644798,30d,False,True,5.0,5.535,2021-07-07T03:15:24.246000+00:00,0,10,1,25,3,2,1782,1,2021-08-06T03:15:24.246000+00:00,5.0,30.0,8-30d
0.263198,,0.624366,30d,False,True,5.0,5.11,2010-12-12T01:40:06.960000+00:00,0,2,0,3,1,3,1158,1,2011-01-11T01:40:06.960000+00:00,5.0,30.0,8-30d
0.260455,,0.642115,30d,False,True,5.0,5.11,2020-07-05T11:56:34.519000+00:00,0,10,1,25,8,3,1700,1,2020-08-04T11:56:34.519000+00:00,5.0,30.0,8-30d
0.320098,,0.625564,30d,False,True,5.0,5.11,1985-01-25T20:58:17.980000+00:00,0,3,0,9,6,0,234,0,1985-02-24T20:58:17.980000+00:00,5.0,30.0,8-30d
0.230068,,0.565081,30d,False,True,5.0,5.025,1973-08-15T09:00:54+00:00,0,2,1,6,5,1,9,1,1973-09-14T09:00:54+00:00,5.0,30.0,8-30d
0.314904,,0.658279,30d,False,True,5.0,5.11,1990-05-24T09:03:48.830000+00:00,0,3,0,7,2,0,395,0,1990-06-23T09:03:48.830000+00:00,5.0,30.0,8-30d
0.343593,,0.548273,30d,False,True,5.0,5.365,1978-02-03T23:46:43.900000+00:00,0,5,0,8,8,1,66,1,1978-03-05T23:46:43.900000+00:00,5.0,30.0,8-30d
0.299426,,0.665291,30d,False,True,5.0,5.365,1996-07-08T11:40:38.210000+00:00,0,11,4,24,3,0,640,0,1996-08-07T11:40:38.210000+00:00,5.0,30.0,8-30d
0.261793,,0.64065,30d,False,True,5.0,5.7,2017-01-03T09:09:02.080000+00:00,0,7,0,13,2,2,1509,1,2017-02-02T09:09:02.080000+00:00,5.0,30.0,8-30d
0.265815,,0.641855,30d,False,True,5.0,5.11,2020-06-18T13:59:20.228000+00:00,2,18,6,26,7,1,1698,1,2020-07-18T13:59:20.228000+00:00,5.0,30.0,8-30d
0.309101,,0.674237,30d,False,True,5.0,5.28,1992-12-12T14:20:56.740000+00:00,0,5,0,11,3,0,498,0,1993-01-11T14:20:56.740000+00:00,5.0,30.0,8-30d
0.316499,,0.653158,30d,False,True,5.0,5.11,1989-12-09T11:32:28.520000+00:00,0,4,0,10,4,4,380,1,1990-01-08T11:32:28.520000+00:00,5.0,30.0,8-30d
0.316887,,0.599501,30d,False,True,5.0,5.11,1983-01-31T03:26:04.190000+00:00,0,2,0,9,7,0,189,0,1983-03-02T03:26:04.190000+00:00,5.0,30.0,8-30d
0.270614,,0.629314,30d,False,True,5.0,5.025,2007-05-18T12:40:01.190000+00:00,0,3,0,11,2,1,1021,1,2007-06-17T12:40:01.190000+00:00,5.0,30.0,8-30d
0.314007,,0.637152,30d,False,True,5.0,5.1,1988-07-03T08:19:18.810000+00:00,1,4,1,8,4,4,323,1,1988-08-02T08:19:18.810000+00:00,5.0,30.0,8-30d
0.295112,,0.66385,30d,False,True,5.0,5.11,1997-11-22T02:34:43.790000+00:00,0,3,0,11,3,0,695,0,1997-12-22T02:34:43.790000+00:00,5.0,30.0,8-30d
0.318993,,0.639109,30d,False,True,5.0,5.9,1988-02-06T14:50:45.290000+00:00,0,9,1,13,6,0,314,0,1988-03-07T14:50:45.290000+00:00,5.0,30.0,8-30d
0.323859,,0.668594,30d,False,True,5.0,5.025,1991-01-10T19:54:22.370000+00:00,0,8,2,18,10,0,420,0,1991-02-09T19:54:22.370000+00:00,5.0,30.0,8-30d
0.286037,,0.651388,30d,False,True,5.0,5.45,2000-01-25T16:43:22.950000+00:00,0,6,2,14,3,0,771,0,2000-04-24T16:43:22.950000+00:00,5.0,90.0,31-90d
0.254302,,0.641514,30d,False,True,5.0,5.6,2022-09-29T22:22:36.730000+00:00,1,9,1,19,2,1,1871,1,2022-12-28T22:22:36.730000+00:00,5.0,90.0,31-90d
0.306508,,0.676555,30d,False,True,5.0,5.025,1995-05-08T23:25:37.560000+00:00,0,5,0,16,6,0,597,0,1995-08-06T23:25:37.560000+00:00,5.0,90.0,31-90d
0.266603,,0.640299,30d,False,True,5.0,5.3,2014-11-17T04:34:12.360000+00:00,0,6,2,24,6,0,1402,0,2015-02-15T04:34:12.360000+00:00,5.0,90.0,31-90d
0.287522,,0.652381,30d,False,True,5.0,5.2,1999-10-05T17:04:44.890000+00:00,0,4,2,11,2,1,756,1,2000-01-03T17:04:44.890000+00:00,5.0,90.0,31-90d
0.313483,,0.672879,30d,False,True,5.0,5.195,1991-09-07T03:00:24.380000+00:00,0,6,1,9,4,3,449,1,1991-12-06T03:00:24.380000+00:00,5.0,90.0,31-90d
0.263681,,0.639279,30d,False,True,5.0,6.9,2016-04-13T13:55:17.800000+00:00,0,7,0,19,5,2,1477,1,2016-07-12T13:55:17.800000+00:00,5.0,90.0,31-90d
0.284284,,0.647226,30d,False,True,5.0,5.11,2000-12-05T09:53:51.180000+00:00,0,3,2,9,3,1,790,1,2001-03-05T09:53:51.180000+00:00,5.0,90.0,31-90d
0.296466,,0.665199,30d,False,True,5.0,5.28,1996-09-25T17:41:17.240000+00:00,0,4,2,16,4,0,660,0,1996-12-24T17:41:17.240000+00:00,5.0,90.0,31-90d
0.315945,,0.580444,30d,False,True,5.0,5.365,1982-07-06T06:13:35.550000+00:00,0,4,0,8,6,1,175,1,1982-10-04T06:13:35.550000+00:00,5.0,90.0,31-90d
0.314553,,0.665554,30d,False,True,5.0,5.195,1991-02-02T00:15:40.410000+00:00,0,5,1,12,2,2,425,1,1991-05-03T00:15:40.410000+00:00,5.0,90.0,31-90d
0.261065,,0.638654,30d,False,True,5.0,5.025,2015-09-17T18:34:17.230000+00:00,0,4,1,20,4,1,1447,1,2015-12-16T18:34:17.230000+00:00,5.0,90.0,31-90d
0.317509,,0.61361,30d,False,True,5.0,5.195,1984-05-09T04:11:04.610000+00:00,0,1,1,6,3,0,216,0,1984-08-07T04:11:04.610000+00:00,5.0,90.0,31-90d
0.269304,,0.638641,30d,False,True,5.0,5.025,2012-12-20T05:56:04.350000+00:00,0,3,0,13,6,1,1279,1,2013-03-20T05:56:04.350000+00:00,5.0,90.0,31-90d
0.30388,,0.674197,30d,False,True,5.0,5.11,1994-11-02T09:51:18.630000+00:00,0,3,1,5,3,1,567,1,1995-01-31T09:51:18.630000+00:00,5.0,90.0,31-90d
0.331142,,0.537434,30d,False,True,5.0,5.195,1978-04-19T17:01:45.500000+00:00,0,1,0,5,1,1,76,1,1978-07-18T17:01:45.500000+00:00,5.0,90.0,31-90d
0.313838,,0.546687,30d,False,True,5.0,5.11,1980-06-11T05:25:11.200000+00:00,0,2,0,4,3,0,121,0,1980-09-09T05:25:11.200000+00:00,5.0,90.0,31-90d
0.336813,,0.527432,30d,False,True,5.0,5.755,1976-04-05T21:23:30.800000+00:00,0,2,1,4,3,0,45,0,1976-07-04T21:23:30.800000+00:00,5.0,90.0,31-90d
0.31803,,0.654112,30d,False,True,5.0,5.4,1989-09-24T10:55:20.910000+00:00,0,5,0,9,5,4,377,1,1989-12-23T10:55:20.910000+00:00,5.0,90.0,31-90d
0.318702,,0.642335,30d,False,True,5.0,5.11,1988-07-10T03:31:30.630000+00:00,0,4,0,16,6,1,335,1,1988-10-08T03:31:30.630000+00:00,5.0,90.0,31-90d
0.317763,,0.633356,30d,False,True,5.0,5.365,1987-09-06T23:38:52.400000+00:00,0,4,1,9,3,1,302,1,1987-12-05T23:38:52.400000+00:00,5.0,90.0,31-90d
0.317171,,0.646711,30d,False,True,5.0,5.1,1988-10-23T11:43:09.740000+00:00,0,4,0,10,6,0,348,0,1989-01-21T11:43:09.740000+00:00,5.0,90.0,31-90d
0.266405,,0.629583,30d,False,True,5.0,5.705,2009-12-31T09:57:29.720000+00:00,0,2,0,8,3,0,1145,0,2010-03-31T09:57:29.720000+00:00,5.0,90.0,31-90d
0.317571,,0.622084,30d,False,True,5.0,5.79,1985-01-07T16:13:05.190000+00:00,0,1,1,7,4,0,236,0,1985-04-07T16:13:05.190000+00:00,5.0,90.0,31-90d
0.31449,,0.65005,30d,False,True,5.0,5.45,1989-08-09T16:01:25.430000+00:00,0,1,0,5,2,2,372,1,1989-11-07T16:01:25.430000+00:00,5.0,90.0,31-90d
0.317763,,0.633624,30d,False,True,5.0,5.11,1987-09-03T00:52:55.370000+00:00,1,4,3,11,5,0,302,0,1987-12-02T00:52:55.370000+00:00,5.0,90.0,31-90d
0.31335,,0.596696,30d,False,True,5.0,5.28,1982-12-30T08:37:14.390000+00:00,0,1,0,9,6,2,190,1,1983-03-30T08:37:14.390000+00:00,5.0,90.0,31-90d
0.320131,,0.553767,30d,False,True,5.0,5.365,1981-02-09T15:49:22.910000+00:00,0,4,1,7,4,0,135,0,1981-05-10T15:49:22.910000+00:00,5.0,90.0,31-90d
0.266234,,0.639192,30d,False,True,5.0,5.025,2014-09-06T17:12:18.440000+00:00,1,13,1,25,6,2,1387,1,2014-12-05T17:12:18.440000+00:00,5.0,90.0,31-90d
0.311936,,0.658805,30d,False,True,5.0,5.11,1990-08-02T19:08:55.210000+00:00,0,3,1,7,4,2,405,1,1990-10-31T19:08:55.210000+00:00,5.0,90.0,31-90d
0.303263,,0.67364,30d,False,True,5.0,5.11,1994-10-18T20:45:02.380000+00:00,0,1,1,6,4,1,565,1,1995-01-16T20:45:02.380000+00:00,5.0,90.0,31-90d
0.335674,,0.509536,30d,False,True,5.0,5.889,1977-05-12T12:20:00.700000+00:00,0,1,0,3,2,0,55,0,1977-08-10T12:20:00.700000+00:00,5.0,90.0,31-90d
0.27441,,0.629856,30d,False,True,5.0,5.025,2004-11-05T21:15:41.330000+00:00,1,6,1,13,2,2,926,1,2005-02-03T21:15:41.330000+00:00,5.0,90.0,31-90d
0.321259,,0.61651,30d,False,True,5.0,5.5,1984-03-05T21:26:42.520000+00:00,0,5,0,8,6,0,214,0,1984-06-03T21:26:42.520000+00:00,5.0,90.0,31-90d
0.312503,,0.673714,30d,False,True,5.0,5.365,1991-12-07T13:57:40.610000+00:00,0,3,1,12,4,3,458,1,1992-03-06T13:57:40.610000+00:00,5.0,90.0,31-90d
0.263756,,0.641486,30d,False,True,5.0,5.365,2016-08-01T10:01:08.200000+00:00,1,9,4,17,6,0,1496,0,2016-10-30T10:01:08.200000+00:00,5.0,90.0,31-90d
0.255545,,0.640203,30d,False,True,5.0,5.195,2023-05-29T02:33:31.480000+00:00,0,7,2,20,5,2,1912,1,2023-08-27T02:33:31.480000+00:00,5.0,90.0,31-90d
0.260976,,0.639975,30d,False,True,5.0,5.11,2016-05-12T07:54:19.140000+00:00,0,4,0,17,6,2,1480,1,2016-08-10T07:54:19.140000+00:00,5.0,90.0,31-90d
0.276369,,0.633129,30d,False,True,5.0,5.11,2006-04-14T16:24:56.620000+00:00,0,4,0,15,5,0,992,0,2006-07-13T16:24:56.620000+00:00,5.0,90.0,31-90d
0.263176,,0.639506,30d,False,True,5.0,5.11,2015-04-16T22:05:49.650000+00:00,0,7,2,16,4,0,1421,0,2015-07-15T22:05:49.650000+00:00,5.0,90.0,31-90d
0.28505,,0.649433,30d,False,True,5.0,5.025,2000-03-18T16:38:23.180000+00:00,0,1,0,11,1,1,774,1,2000-06-16T16:38:23.180000+00:00,5.0,90.0,31-90d
0.267079,,0.629642,30d,False,True,5.0,5.11,2009-10-29T19:57:01.280000+00:00,0,3,0,14,4,1,1140,1,2010-01-27T19:57:01.280000+00:00,5.0,90.0,31-90d
0.267994,,0.639555,30d,False,True,5.0,5.45,2013-10-03T06:12:39.140000+00:00,0,6,3,16,5,3,1320,1,2014-01-01T06:12:39.140000+00:00,5.0,90.0,31-90d
0.283986,,0.64655,30d,False,True,5.0,5.45,2001-11-06T14:09:25.390000+00:00,0,1,0,6,2,0,823,0,2002-02-04T14:09:25.390000+00:00,5.0,90.0,31-90d
0.310569,,0.675348,30d,False,True,5.0,5.11,1992-09-21T12:17:19.830000+00:00,0,3,1,11,4,0,497,0,1992-12-20T12:17:19.830000+00:00,5.0,90.0,31-90d
0.32039,,0.624473,30d,False,True,5.0,5.11,1985-10-12T05:50:14.050000+00:00,0,5,2,14,9,4,252,1,1986-01-10T05:50:14.050000+00:00,5.0,90.0,31-90d
0.257393,,0.638702,30d,False,True,5.0,5.1,2019-04-04T07:45:30.378000+00:00,1,4,2,14,3,2,1638,1,2019-07-03T07:45:30.378000+00:00,5.0,90.0,31-90d
0.314852,,0.674061,30d,False,True,5.0,5.535,1991-06-23T10:04:00.330000+00:00,0,3,1,15,9,1,442,1,1991-09-21T10:04:00.330000+00:00,5.0,90.0,31-90d
0.268684,,0.629632,30d,False,True,5.0,5.3,2009-08-30T19:27:48.840000+00:00,0,4,0,13,8,0,1130,0,2009-11-28T19:27:48.840000+00:00,5.0,90.0,31-90d
0.282623,,0.647066,30d,False,True,5.0,5.025,2001-06-29T12:14:00.020000+00:00,0,5,1,13,2,2,812,1,2001-09-27T12:14:00.020000+00:00,5.0,90.0,31-90d
0.260205,,0.638956,30d,False,True,5.0,5.11,2017-07-13T05:03:31.770000+00:00,0,5,0,18,2,1,1547,1,2017-10-11T05:03:31.770000+00:00,5.0,90.0,31-90d
0.318359,,0.573525,30d,False,True,5.0,5.025,1982-02-12T16:00:05.010000+00:00,0,0,0,7,5,0,162,0,1982-05-13T16:00:05.010000+00:00,5.0,90.0,31-90d
0.265172,,0.624268,30d,False,True,5.0,5.025,2008-11-10T20:55:04.470000+00:00,0,2,1,19,5,3,1101,1,2009-02-08T20:55:04.470000+00:00,5.0,90.0,31-90d
0.312814,,0.587301,30d,False,True,5.0,5.11,1982-09-14T06:01:29.620000+00:00,0,5,1,9,6,2,181,1,1982-12-13T06:01:29.620000+00:00,5.0,90.0,31-90d
0.318291,,0.616883,30d,False,True,5.0,5.195,1984-08-05T01:07:39.240000+00:00,0,2,1,7,5,2,222,1,1984-11-03T01:07:39.240000+00:00,5.0,90.0,31-90d
0.33447,,0.526322,30d,False,True,5.0,5.025,1976-12-06T16:13:12.300000+00:00,0,1,0,6,6,0,52,0,1977-03-06T16:13:12.300000+00:00,5.0,90.0,31-90d
0.314784,,0.634417,30d,False,True,5.0,5.11,1988-02-17T06:30:13.180000+00:00,0,3,1,8,3,1,316,1,1988-05-17T06:30:13.180000+00:00,5.0,90.0,31-90d
0.316634,,0.665931,30d,False,True,5.0,5.28,1990-12-29T19:24:12.150000+00:00,0,3,0,16,8,1,422,1,1991-03-29T19:24:12.150000+00:00,5.0,90.0,31-90d
0.314084,,0.635198,30d,False,True,5.0,5.025,1988-03-06T04:43:17.500000+00:00,0,2,0,5,2,2,317,1,1988-06-04T04:43:17.500000+00:00,5.0,90.0,31-90d
0.312092,,0.598953,30d,False,True,5.0,5.365,1983-04-17T23:16:34.560000+00:00,0,1,0,3,3,0,195,0,1983-07-16T23:16:34.560000+00:00,5.0,90.0,31-90d
0.26674,,0.629167,30d,False,True,5.0,5.4,2012-05-11T12:41:35.300000+00:00,0,6,2,13,6,1,1232,1,2012-08-09T12:41:35.300000+00:00,5.0,90.0,31-90d
0.269719,,0.640887,30d,False,True,5.0,5.62,2013-11-06T04:16:16.060000+00:00,0,8,2,17,7,0,1327,0,2014-02-04T04:16:16.060000+00:00,5.0,90.0,31-90d
0.319844,,0.605832,30d,False,True,5.0,5.11,1983-10-21T23:32:23.660000+00:00,0,0,0,1,1,0,203,0,1984-01-19T23:32:23.660000+00:00,5.0,90.0,31-90d
